-- Logs begin at Wed 2020-04-01 11:07:14 UTC, end at Wed 2020-04-01 12:53:13 UTC. --
Apr 01 11:50:37 ubuntu systemd[1]: Started Devstack devstack@dstat.service.
Apr 01 11:50:38 ubuntu dstat.sh[2685]: [286B blob data]
Apr 01 11:50:38 ubuntu dstat.sh[2685]:      time     |usr sys idl wai stl| used  free  buff  cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out |process              pid  cpu read write|process              pid  read write cpu|  memory process | used  free|lis  act  syn  tim  clo 
Apr 01 12:22:22 ubuntu dstat.sh[2685]: 01-04 12:22:22| 10   2  85   3   0|2625M  147M  140M 1056M|4973B 2160B|   0    40k|   0  3.00 |1201  2158 |2.51 2.52 2.34|2.0   0   0|   0     0 |swift-account-s      2333 1.0%   0    0 |python2              2793   40k 464B  0%|mysqld       304M|   0     0 |  24  173    0    1    0
Apr 01 12:22:23 ubuntu dstat.sh[2685]: 01-04 12:22:23|  7   1  88   4   1|2625M  147M  140M 1056M|4777B 1944B|   0    80k|   0  1.00 |1097  2002 |2.51 2.52 2.34|3.0 1.0   0|   0     0 |python               8235 1.0%  89B1803B|python2              2793   40k 464B  0%|mysqld       304M|   0     0 |  24  173    0    1    0
Apr 01 12:22:24 ubuntu dstat.sh[2685]: 01-04 12:22:24|  9   1  52  37   0|2625M  147M  140M 1056M|7060B 2160B|   0   560k|   0  57.0 |1257  2136 |2.51 2.52 2.34|1.0 2.0   0|   0     0 |neutron-server:      7512 1.0%   0    0 |python2              2793   40k 453B0.5%|mysqld       304M|   0     0 |  24  173    0    1    0
Apr 01 12:22:26 ubuntu dstat.sh[2685]: 01-04 12:22:25|  6   2  27  65   1|2625M  147M  140M 1056M|3942B 1944B|   0   456k|   0  89.0 |1178  1961 |2.51 2.52 2.34|  0 2.0   0|   0     0 |python               8235 1.0%  89B1803B|python2              2793   40k 467B  0%|mysqld       304M|   0     0 |  24  173    0    1    0
Apr 01 12:22:26 ubuntu dstat.sh[2685]: 01-04 12:22:26|  6   1  26  67   1|2625M  147M  140M 1056M|  10k 2160B| 200k  288k|11.0  49.0 |1181  2038 |2.87 2.59 2.36|  0 2.0 2.0|   0     0 |python               8959 2.0%   0    0 |python2              2793   40k 467B0.5%|mysqld       304M|   0     0 |  24  173    0    1    0
Apr 01 12:22:27 ubuntu dstat.sh[2685]: 01-04 12:22:27|  9   1  69  22   1|2625M  147M  140M 1056M|5615B 1944B|   0   468k|   0  52.0 |1269  2238 |2.87 2.59 2.36|1.0   0   0|   0     0 |swift-proxy-ser      3734 1.0%   0    0 |python2              2793   40k 497B  0%|mysqld       304M|   0     0 |  24  173    0    1    0
Apr 01 12:22:28 ubuntu dstat.sh[2685]: 01-04 12:22:28|  6   1  93   0   0|2625M  147M  140M 1056M|7072B 2106B|   0     0 |   0     0 |1105  1971 |2.87 2.59 2.36|2.0   0   0|   0     0 |python               8959 1.0%   0    0 |python2              2793   40k 463B  0%|mysqld       304M|   0     0 |  24  173    0    1    0
Apr 01 12:22:29 ubuntu dstat.sh[2685]: 01-04 12:22:29|  7   1  71  20   0|2625M  147M  140M 1056M|3493B 1998B| 208k   60k|11.0  6.00 |1063  1872 |2.87 2.59 2.36|  0   0   0|   0     0 |swift-container      1693 1.0%   0    0 |python2              2793   40k 460B0.5%|mysqld       304M|   0     0 |  24  173    0    1    0
Apr 01 12:22:30 ubuntu dstat.sh[2685]: 01-04 12:22:30|  6   1  81  12   0|2625M  147M  140M 1056M|4983B 2160B|   0    56k|   0  6.00 |1114  1977 |2.87 2.59 2.36|  0   0   0|   0     0 |python               8235 1.0%   0    0 |python2              2793   40k 477B0.5%|mysqld       304M|   0     0 |  24  173    0    1    0
Apr 01 12:22:31 ubuntu dstat.sh[2685]: 01-04 12:22:31|  7   2  90   0   2|2625M  147M  140M 1056M|4308B 1944B|   0     0 |   0     0 |1028  1861 |2.64 2.55 2.35|  0   0   0|   0     0 |python               8235 1.5%  89B1803B|python2              2793   40k 449B  0%|mysqld       304M|   0     0 |  24  173    0    1    0
Apr 01 12:22:32 ubuntu dstat.sh[2685]: 01-04 12:22:32|  7   2  90   0   2|2625M  147M  140M 1056M|3635B 1944B|   0   352k|   0  4.00 |1083  1874 |2.64 2.55 2.35|  0   0   0|   0     0 |swift-container      1693 1.0%   0    0 |python2              2793   40k 438B0.5%|mysqld       304M|   0     0 |  24  173    0    1    0
Apr 01 12:22:33 ubuntu dstat.sh[2685]: 01-04 12:22:33|  8   2  89   0   1|2625M  147M  140M 1056M|5270B 2202B|   0     0 |   0     0 |1132  1946 |2.64 2.55 2.35|  0   0   0|   0     0 |beam.smp             3412 1.0%   0    0 |python2              2793   40k 455B  0%|mysqld       304M|   0     0 |  24  173    0    1    0
Apr 01 12:22:34 ubuntu dstat.sh[2685]: 01-04 12:22:34|  6   3  92   0   0|2625M  147M  140M 1056M|4045B 1944B|   0     0 |   0     0 |1049  1900 |2.64 2.55 2.35|2.0   0   0|   0     0 |swift-account-s      2333 1.0%   0    0 |python2              2793   40k 438B0.5%|mysqld       304M|   0     0 |  24  173    0    1    0
Apr 01 12:22:35 ubuntu dstat.sh[2685]: 01-04 12:22:35|  7   2  82   9   0|2625M  147M  140M 1056M|5409B 2160B|   0    60k|   0  2.00 |1024  1888 |2.64 2.55 2.35|  0   0   0|   0     0 |python               8235 1.0%  89B1803B|python2              2793   40k 428B  0%|mysqld       304M|   0     0 |  24  173    0    1    0
Apr 01 12:22:36 ubuntu dstat.sh[2685]: 01-04 12:22:36|  8   1  90   0   1|2625M  147M  140M 1057M|5030B 1944B|   0     0 |   0     0 |1043  1954 |2.43 2.51 2.34|  0   0 2.0|   0     0 |python               8235 1.5%   0    0 |python2              2793   40k 454B0.5%|mysqld       304M|   0     0 |  24  173    0    1    0
Apr 01 12:22:37 ubuntu dstat.sh[2685]: 01-04 12:22:37|  8   3  57  32   1|2625M  144M  140M 1059M|9810B 2160B|1156k   44k|13.0  5.00 |1239  2057 |2.43 2.51 2.34|3.0 1.0 2.0|   0     0 |swift-object-se      1062 1.0%   0    0 |bash                 1635  963k 948k0.5%|mysqld       304M|   0     0 |  24  173    0    1    0
Apr 01 12:22:39 ubuntu dstat.sh[2685]: 01-04 12:22:38| 10   3  21  64   1|2626M  143M  140M 1059M|5282B 2160B| 204k  948k|30.0  2.00 |1264  2103 |2.43 2.51 2.34|4.0 3.0 3.0|   0     0 |neutron-server:      7513 1.5%   0    0 |bash                 1635  101k5208B  0%|mysqld       304M|   0     0 |  24  173    0    1    0
Apr 01 12:22:39 ubuntu dstat.sh[2685]: 01-04 12:22:39| 35   3   0  62   0|2627M  142M  140M 1059M|5226B 2160B| 512k  252k|37.0  11.0 |1261  1956 |2.43 2.51 2.34|3.0 2.0 2.0|   0     0 |uwsgi                16673 15%   0   44B|bash                 1635  101k5157B  0%|mysqld       304M|   0     0 |  24  169    0    1    4
Apr 01 12:22:40 ubuntu dstat.sh[2685]: 01-04 12:22:40| 17   3  45  35   1|2457M  311M  140M 1060M|9673B 2160B| 704k   84k|24.0  6.00 |1199  2088 |2.43 2.51 2.34|1.0 1.0 1.0|   0     0 |mysqld               1964 1.0%   0    0 |python2              2793   40k 482B0.5%|mysqld       304M|   0     0 |  24  165    0    5    0
Apr 01 12:22:41 ubuntu dstat.sh[2685]: 01-04 12:22:41| 36   5  17  42   1|2483M  285M  140M 1061M|5971B 1944B| 936k   72k|45.0  6.00 |1367  2263 |2.64 2.55 2.35|  0 1.0 3.0|   0     0 |uwsgi                28173 13%1796k   0 |uwsgi                281731796k   0  13%|mysqld       304M|   0     0 |  24  165    0    5    0
Apr 01 12:22:42 ubuntu dstat.sh[2685]: 01-04 12:22:42| 16   2  13  69   2|2489M  277M  140M 1062M|7599B 2160B|1100k    0 |94.0     0 |1381  2283 |2.64 2.55 2.35|  0 2.0   0|   0     0 |uwsgi                281733.5% 905k   0 |uwsgi                28173 905k   0 3.5%|mysqld       304M|   0     0 |  24  165    0    5    0
Apr 01 12:22:43 ubuntu dstat.sh[2685]: 01-04 12:22:43| 19   3   7  71   1|2494M  270M  140M 1063M|5122B 1944B|1108k    0 |61.0     0 |1457  2381 |2.64 2.55 2.35|1.0 1.0   0|   0     0 |uwsgi                281736.5% 735k   0 |uwsgi                28173 735k   0 6.5%|mysqld       304M|   0     0 |  24  165    0    5    0
Apr 01 12:22:44 ubuntu dstat.sh[2685]: 01-04 12:22:44| 16   2  12  69   0|2498M  266M  140M 1063M|3297B 2160B| 660k    0 |74.0     0 |1370  2287 |2.64 2.55 2.35|2.0   0   0|   0     0 |uwsgi                281744.0% 572k   0 |uwsgi                28173 572k   0 3.5%|mysqld       304M|   0     0 |  24  165    0    5    0
Apr 01 12:22:45 ubuntu dstat.sh[2685]: 01-04 12:22:45| 68   5   7  20   1|2517M  247M  140M 1064M|4120B 2254B| 272k   48k|50.0  3.00 |1527  2364 |2.64 2.55 2.35|  0 1.0 2.0|   0     0 |uwsgi                28173 33%2230k  38k|uwsgi                281732230k  38k 33%|mysqld       304M|   0     0 |  24  165    0    5    0
Apr 01 12:22:46 ubuntu dstat.sh[2685]: 01-04 12:22:46| 25   6  16  49   4|2530M  234M  141M 1064M|  14k 1782B| 384k   48k|92.0  1.00 |1421  2318 |2.67 2.56 2.36|2.0 1.0 2.0|   0     0 |uwsgi                28173 13%1488k   0 |uwsgi                281731488k   0  13%|mysqld       304M|   0     0 |  24  165    0    5    0
Apr 01 12:22:47 ubuntu dstat.sh[2685]: 01-04 12:22:47| 13   4  17  64   4|2532M  230M  141M 1064M|5315B 2322B| 720k  136k| 118  11.0 |1350  2346 |2.67 2.56 2.36|1.0 2.0   0|   0     0 |uwsgi                281743.5% 329k   0 |uwsgi                28174 329k   0 3.5%|mysqld       304M|   0     0 |  24  165    0    5    0
Apr 01 12:22:48 ubuntu dstat.sh[2685]: 01-04 12:22:48| 65   4   8  20   2|2547M  216M  141M 1064M|4016B 1944B|  84k  112k|17.0  8.00 |1446  2221 |2.67 2.56 2.36|2.0 1.0   0|   0     0 |uwsgi                28173 33%2060k   0 |uwsgi                281742129k   0  33%|mysqld       304M|   0     0 |  24  165    0    5    0
Apr 01 12:22:49 ubuntu dstat.sh[2685]: 01-04 12:22:49| 19   3   7  71   1|2552M  210M  141M 1064M|4601B 2160B| 308k  112k|43.0  9.00 |1277  2149 |2.67 2.56 2.36|2.0 1.0   0|   0     0 |uwsgi                281736.5% 428k   0 |uwsgi                28173 428k   0 6.5%|mysqld       304M|   0     0 |  24  165    0    5    0
Apr 01 12:22:50 ubuntu dstat.sh[2685]: 01-04 12:22:50| 12   2  10  75   0|2555M  207M  141M 1064M|8478B 1944B| 176k   40k|21.0  4.00 |1245  2099 |2.67 2.56 2.36|  0 2.0   0|   0     0 |uwsgi                281732.5% 350k   4B|uwsgi                28173 350k   4B2.5%|mysqld       304M|   0     0 |  24  165    0    5    0
Apr 01 12:22:51 ubuntu dstat.sh[2685]: 01-04 12:22:51| 11   5   0  84   1|2558M  204M  141M 1065M|6300B 2160B| 220k 4096B|40.0  1.00 |1225  2134 |2.69 2.56 2.36|  0 5.0 2.0|   0     0 |uwsgi                281732.5%  92k   0 |uwsgi                28173  92k   0 2.5%|mysqld       304M|   0     0 |  24  165    0    5    0
Apr 01 12:22:52 ubuntu dstat.sh[2685]: 01-04 12:22:52| 12   3  17  67   1|2560M  201M  141M 1065M|5602B 1944B| 456k  148k|53.0  11.0 |1336  2257 |2.69 2.56 2.36|  0 2.0   0|   0     0 |uwsgi                281742.5% 398k   0 |uwsgi                28173 398k   0 2.0%|mysqld       304M|   0     0 |  24  165    0    5    0
Apr 01 12:22:53 ubuntu dstat.sh[2685]: 01-04 12:22:53| 20   3   6  71   1|2565M  196M  142M 1065M|5286B 1944B| 372k    0 |51.0     0 |1272  2233 |2.69 2.56 2.36|  0 3.0   0|   0     0 |uwsgi                281737.5% 506k   0 |uwsgi                28173 506k   0 7.5%|mysqld       304M|   0     0 |  24  165    0    5    0
Apr 01 12:22:54 ubuntu dstat.sh[2685]: 01-04 12:22:54|  9   2   0  88   1|2565M  196M  142M 1065M|7031B 2106B| 116k  108k|7.00  2.00 |1114  1950 |2.69 2.56 2.36|  0 3.0   0|   0     0 |swift-account-s      2333 1.0%   0    0 |python2              2793   40k 489B0.5%|mysqld       304M|   0     0 |  24  165    0    5    0
Apr 01 12:22:55 ubuntu dstat.sh[2685]: 01-04 12:22:55|  9   2   1  84   4|2566M  195M  142M 1066M|4585B 1998B| 264k  264k|25.0  19.0 |1223  2029 |2.69 2.56 2.36|  0 2.0   0|   0     0 |uwsgi                281732.0% 132k   0 |uwsgi                28173 132k   0 2.0%|mysqld       304M|   0     0 |  24  165    0    5    0
Apr 01 12:22:56 ubuntu dstat.sh[2685]: 01-04 12:22:56| 29   5   0  64   2|2574M  186M  142M 1066M|  10k 1944B| 132k    0 |12.0     0 |1253  2029 |2.64 2.55 2.36|1.0 2.0 2.0|   0     0 |uwsgi                28173 14%1161k   0 |uwsgi                281731161k   0  14%|mysqld       304M|   0     0 |  24  165    0    5    0
Apr 01 12:22:57 ubuntu dstat.sh[2685]: 01-04 12:22:57| 32   6   1  60   1|2588M  172M  142M 1066M|6009B 2160B| 192k   60k|13.0  8.00 |1297  2177 |2.64 2.55 2.36|  0 2.0 6.0|   0     0 |uwsgi                28173 15%2044k  38k|uwsgi                281732044k  38k 15%|mysqld       304M|   0     0 |  24  165    0    5    0
Apr 01 12:22:58 ubuntu dstat.sh[2685]: 01-04 12:22:58|  9   3   0  87   1|2592M  168M  142M 1066M|7785B 2160B| 152k  716k|19.0   103 |1284  2055 |2.64 2.55 2.36|  0 2.0   0|   0     0 |uwsgi                281743.0% 284k   0 |uwsgi                28173 285k   0 2.5%|mysqld       304M|   0     0 |  24  165    0    5    0
Apr 01 12:22:59 ubuntu dstat.sh[2685]: 01-04 12:22:59|  7   2  21  68   1|2592M  168M  142M 1066M|5044B 1944B|4096B  292k|1.00  65.0 |1093  1921 |2.64 2.55 2.36|  0 4.0   0|   0     0 |python               8235 1.0%  89B1803B|python2              2793   40k 491B0.5%|mysqld       304M|   0     0 |  24  165    0    5    0
Apr 01 12:23:00 ubuntu dstat.sh[2685]: 01-04 12:23:00| 10   2   1  87   1|2593M  167M  142M 1066M|6197B 1944B|  16k  284k|4.00  37.0 |1140  1971 |2.64 2.55 2.36|  0 1.0   0|   0     0 |uwsgi                281732.5% 107k   0 |uwsgi                28174 109k   0 2.5%|mysqld       304M|   0     0 |  24  165    0    5    0
Apr 01 12:23:02 ubuntu dstat.sh[2685]: 01-04 12:23:01| 30   3  23  43   1|2598M  162M  142M 1066M|7088B 2160B| 176k 4096B|34.0  1.00 |1234  2149 |2.59 2.55 2.36|  0 5.0   0|   0     0 |uwsgi                28174 12% 518k 234B|uwsgi                28173 518k 234B 11%|mysqld       304M|   0     0 |  24  165    0    5    0
Apr 01 12:23:02 ubuntu dstat.sh[2685]: 01-04 12:23:02| 10   3   8  79   1|2599M  161M  142M 1066M|4529B 1944B| 220k   72k|13.0  5.00 |1151  1988 |2.59 2.55 2.36|5.0 2.0   0|   0     0 |uwsgi                281732.5% 318k   0 |uwsgi                28173 318k   0 2.5%|mysqld       304M|   0     0 |  24  165    0    5    0
Apr 01 12:23:03 ubuntu dstat.sh[2685]: 01-04 12:23:03| 32   3  15  49   1|2610M  149M  142M 1066M|4637B 2160B| 220k    0 |53.0     0 |1300  2349 |2.59 2.55 2.36|1.0 3.0   0|   0     0 |uwsgi                28173 14%1745k   0 |uwsgi                281731745k   0  14%|mysqld       304M|   0     0 |  24  165    0    5    0
Apr 01 12:23:04 ubuntu dstat.sh[2685]: 01-04 12:23:04| 15   2   0  84   0|2613M  146M  142M 1067M|5466B 1944B|  76k   80k|10.0  5.00 |1102  2040 |2.59 2.55 2.36|1.0 5.0   0|   0     0 |uwsgi                281735.0%  63k   0 |uwsgi                28173  63k   0 5.0%|mysqld       304M|   0     0 |  24  165    0    5    0
Apr 01 12:23:05 ubuntu dstat.sh[2685]: 01-04 12:23:05| 27   3   1  69   0|2616M  143M  142M 1067M|  12k 2160B| 404k  280k|33.0  5.00 |1381  2547 |2.59 2.55 2.36|  0 4.0   0|   0     0 |uwsgi                28173 10%  74k 146k|uwsgi                28173  74k 146k 10%|mysqld       304M|   0     0 |  24  165    0    5    0
Apr 01 12:23:06 ubuntu dstat.sh[2685]: 01-04 12:23:06| 12   3   0  84   1|2618M  140M  142M 1068M|  19k 2106B| 320k    0 |35.0     0 |1448  2573 |2.70 2.57 2.36|1.0 4.0 2.0|   0     0 |systemd              1    1.0%   0    0 |uwsgi                28173  86k   0 1.0%|mysqld       304M|   0     0 |  24  165    0    5    0
Apr 01 12:23:07 ubuntu dstat.sh[2685]: 01-04 12:23:07| 11   3   0  86   1|2620M  138M  142M 1068M|5150B 1998B| 492k   60k|46.0  3.00 |1385  2354 |2.70 2.57 2.36|6.0 4.0   0|   0     0 |beam.smp             3412 3.0%   0    0 |python2              2793   40k 456B  0%|mysqld       304M|   0     0 |  24  163    0    5    0
Apr 01 12:23:08 ubuntu dstat.sh[2685]: 01-04 12:23:08| 23  13   0  65   0|2620M  136M  142M 1069M|3885B 2160B| 956k  112k|61.0  9.00 |1505  3863 |2.70 2.57 2.36|5.0   0   0|   0     0 |mysqld               1964  16%   0    0 |uwsgi                28174 121k   0 3.0%|mysqld       304M|   0     0 |  24  163    0    5    0
Apr 01 12:23:09 ubuntu dstat.sh[2685]: 01-04 12:23:09| 54   6   2  38   1|2543M  213M  142M 1070M|4534B 2202B| 520k    0 |22.0     0 |1377  3128 |2.70 2.57 2.36|2.0 5.0 3.0|   0     0 |ironic-conducto      28192 11%1554k 133B|ironic-conducto      281921554k 133B 11%|mysqld       304M|   0     0 |  24  153    0   10    0
Apr 01 12:23:10 ubuntu dstat.sh[2685]: 01-04 12:23:10| 57   4   0  39   0|2553M  202M  142M 1071M|9487B 1944B| 392k  480k|20.0  10.0 |1514  2827 |2.70 2.57 2.36|1.0 3.0   0|   0     0 |uwsgi                28173 20% 269k 743B|ironic-conducto      281921801k   0  12%|mysqld       304M|   0     0 |  24  153    0   10    0
Apr 01 12:23:11 ubuntu dstat.sh[2685]: 01-04 12:23:11| 28   4   0  68   1|2556M  198M  142M 1071M|4870B 2160B| 192k  124k|14.0  28.0 |1547  3504 |2.88 2.61 2.38|2.0 4.0 1.0|   0     0 |ironic-conducto      28192 19%1187k  38k|ironic-conducto      281921187k  38k 19%|mysqld       304M|   0     0 |  24  153    0   10    0
Apr 01 12:23:12 ubuntu dstat.sh[2685]: 01-04 12:23:12|  8   3   0  89   1|2555M  198M  142M 1072M|4349B 1944B| 540k   92k|58.0  13.0 |1428  3370 |2.88 2.61 2.38|  0 3.0   0|   0     0 |systemd-journal      285831.5%   0    0 |python2              2793   39k 482B  0%|mysqld       304M|   0     0 |  24  153    0   10    0
Apr 01 12:23:13 ubuntu dstat.sh[2685]: 01-04 12:23:13|  8   2   1  90   0|2556M  198M  142M 1072M|5119B 2160B|  64k  268k|15.0  45.0 |1256  2171 |2.88 2.61 2.38|1.0 2.0   0|   0     0 |swift-proxy-ser      3734 1.0%   0    0 |python2              2793   39k 480B0.5%|mysqld       304M|   0     0 |  24  153    0   10    0
Apr 01 12:23:14 ubuntu dstat.sh[2685]: 01-04 12:23:14|  6   2  43  48   1|2556M  197M  142M 1072M|3773B 1890B| 196k  140k|15.0  23.0 |1143  2005 |2.88 2.61 2.38|1.0 1.0   0|   0     0 |ironic-conducto      281921.5% 204k   0 |ironic-conducto      28192 204k   0 1.5%|mysqld       304M|   0     0 |  24  153    0   10    0
Apr 01 12:23:15 ubuntu dstat.sh[2685]: 01-04 12:23:15| 24   3  40  26   7|2565M  188M  142M 1072M|3488B 1998B| 192k   32k|13.0  3.00 |1277  2226 |2.88 2.61 2.38|2.0   0   0|   0     0 |ironic-conducto      28192 18%2413k   0 |ironic-conducto      281922413k   0  18%|mysqld       304M|   0     0 |  24  153    0   10    0
Apr 01 12:23:16 ubuntu dstat.sh[2685]: 01-04 12:23:16| 36   4  43  15   1|2573M  180M  142M 1072M|4976B 2160B| 100k   48k|9.00  1.00 |1347  2098 |2.73 2.58 2.37|  0 3.0 2.0|   0     0 |ironic-conducto      28192 29%2132k   0 |ironic-conducto      281922132k   0  29%|mysqld       304M|   0     0 |  24  153    0   10    0
Apr 01 12:23:17 ubuntu dstat.sh[2685]: 01-04 12:23:17| 30   4  44  20   2|2583M  170M  142M 1073M|3648B 1944B| 164k  136k|17.0  12.0 |1453  2366 |2.73 2.58 2.37|1.0   0 2.0|   0     0 |ironic-conducto      28192 27%1639k  11B|ironic-conducto      281921639k  11B 27%|mysqld       304M|   0     0 |  24  153    0   10    0
Apr 01 12:23:18 ubuntu dstat.sh[2685]: 01-04 12:23:18| 55  14  32   0   1|2609M  144M  142M 1073M|4030B 1998B|  24k  108k|5.00  11.0 |1505  2503 |2.73 2.58 2.37|1.0   0 1.0|   0     0 |ironic-conducto      28192 48%7277k  54k|ironic-conducto      281927277k  54k 48%|mysqld       304M|   0     0 |  24  153    0   10    0
Apr 01 12:23:19 ubuntu dstat.sh[2685]: 01-04 12:23:19| 21   5  38  35   1|2611M  140M  142M 1074M|3542B 2148B| 632k  128k|38.0  1.00 |1695  5636 |2.73 2.58 2.37|2.0 6.0 2.0|   0     0 |ironic-conducto      28192 12%  84k 135k|ironic-conducto      28192  84k 135k 12%|mysqld       304M|   0     0 |  24  155    0   10    0
Apr 01 12:23:20 ubuntu dstat.sh[2685]: 01-04 12:23:20| 10   3  17  70   1|2611M  139M  142M 1075M|  16E  958B|1364k  252k|56.0  16.0 |1393  3832 |2.73 2.58 2.37|1.0 3.0 9.0|   0     0 |python2              2793 1.0%  39k 488B|ironic-conducto      28192  98k   0 0.5%|mysqld       304M|   0     0 |  24  153    0   11    0
Apr 01 12:23:21 ubuntu dstat.sh[2685]: 01-04 12:23:21| 16   6  19  58   1|2651M  101M  142M 1074M|7106B 2076B|1092k   48k|68.0  3.00 |1476  2797 |2.75 2.59 2.37|4.0 1.0  16|   0     0 |python2              1632 6.0%  14G9473M|python2              1632   14G9473M6.0%|mysqld       304M|   0     0 |  24  153    0   11    0
Apr 01 12:23:22 ubuntu dstat.sh[2685]: 01-04 12:23:22| 42   9  18  28   2|2643M  129M  143M 1053M|  29k 6488k| 776k   92k| 123  3.00 |1940  3450 |2.75 2.59 2.37|1.0 2.0 8.0|   0     0 |ironic-conducto      28192 30% 928k   0 |ironic-conducto      28192 928k   0  30%|mysqld       304M|   0     0 |  24  153    0   11    0
Apr 01 12:23:23 ubuntu dstat.sh[2685]: 01-04 12:23:23| 11   3  21  65   1|2598M  173M  143M 1053M|7804B  482k| 352k   44k|55.0  3.00 |1407  2411 |2.75 2.59 2.37|1.0 1.0 1.0|   0     0 |ironic-conducto      281921.5% 134k   0 |ironic-conducto      28192 134k   0 1.5%|mysqld       304M|   0     0 |  24  153    0   11    0
Apr 01 12:23:24 ubuntu dstat.sh[2685]: 01-04 12:23:24|  9   1  35  55   1|2598M  173M  143M 1054M|3799B 1930B| 220k  112k|29.0  8.00 |1258  2301 |2.75 2.59 2.37|  0 1.0   0|   0     0 |ironic-conducto      281921.5% 129k   0 |ironic-conducto      28192 129k   0 1.5%|mysqld       304M|   0     0 |  24  153    0   11    0
Apr 01 12:23:25 ubuntu dstat.sh[2685]: 01-04 12:23:25|  9   2  43  46   2|2599M  172M  143M 1054M|4919B 1944B| 284k  156k|43.0  4.00 |1269  2197 |2.75 2.59 2.37|  0 3.0   0|   0     0 |ironic-conducto      281921.5% 144k   0 |ironic-conducto      28192 144k   0 1.5%|mysqld       304M|   0     0 |  24  153    0   11    0
Apr 01 12:23:26 ubuntu dstat.sh[2685]: 01-04 12:23:26|  8   2  39  51   1|2599M  172M  143M 1054M|5804B 1728B| 284k  160k|43.0  11.0 |1272  2154 |2.61 2.56 2.37|  0 1.0 2.0|   0     0 |ironic-conducto      281922.0% 105k   0 |ironic-conducto      28192 105k   0 2.0%|mysqld       304M|   0     0 |  24  153    0   11    0
Apr 01 12:23:27 ubuntu dstat.sh[2685]: 01-04 12:23:27| 12   3  43  40   2|2600M  170M  143M 1055M|4225B 1644B| 424k   56k|22.0  6.00 |1410  2607 |2.61 2.56 2.37|1.0 1.0 1.0|   0     0 |ironic-conducto      281924.5% 136k  15k|ironic-conducto      28192 136k  15k4.5%|mysqld       304M|   0     0 |  24  153    0   11    0
Apr 01 12:23:28 ubuntu dstat.sh[2685]: 01-04 12:23:28| 16   7  40  33   4|2602M  167M  143M 1055M|2924B 1080B| 576k  300k|7.00  39.0 |1456  2778 |2.61 2.56 2.37|  0 2.0 2.0|   0     0 |ironic-conducto      28192 11% 162k  18k|ironic-conducto      28192 162k  18k 11%|mysqld       304M|   0     0 |  24  155    0   11    0
Apr 01 12:23:29 ubuntu dstat.sh[2685]: 01-04 12:23:29|  9   3  43  42   2|2603M  167M  143M 1055M|7877B 1404B|   0   236k|   0  24.0 |1313  2361 |2.61 2.56 2.37|  0   0   0|   0     0 |ironic-conducto      281923.5%   0  423B|python2              2793   39k 492B0.5%|mysqld       304M|   0     0 |  24  159    0   11    0
Apr 01 12:23:30 ubuntu dstat.sh[2685]: 01-04 12:23:30|  7   2  74  16   2|2603M  165M  143M 1057M|4828B 2160B|   0  1936k|   0  8.00 |1105  2040 |2.61 2.56 2.37|1.0 1.0   0|   0     0 |rcu_sched            8    1.0%   0    0 |python2              2793   40k 457B  0%|mysqld       304M|   0     0 |  24  159    0   11    0
Apr 01 12:23:31 ubuntu dstat.sh[2685]: 01-04 12:23:31|  6   3  57  34   0|2603M  165M  143M 1057M|3508B 2160B|   0  1976k|   0  63.0 |1268  2415 |2.56 2.55 2.36|2.0   0   0|   0     0 |python               8235 1.0%  89B1803B|python2              2793   40k 475B  0%|mysqld       304M|   0     0 |  24  159    0   11    0
Apr 01 12:23:32 ubuntu dstat.sh[2685]: 01-04 12:23:32|  8   1  87   4   0|2603M  165M  143M 1057M|1767B 1080B|   0    52k|   0  6.00 |1050  1992 |2.56 2.55 2.36|  0   0   0|   0     0 |python               8959 1.0%   0    0 |python2              2793   40k 469B0.5%|mysqld       304M|   0     0 |  24  159    0   11    0
Apr 01 12:23:33 ubuntu dstat.sh[2685]: 01-04 12:23:33|  8   1  91   0   1|2603M  165M  143M 1057M|4755B 2160B|   0     0 |   0     0 |1083  1994 |2.56 2.55 2.36|2.0   0   0|   0     0 |beam.smp             3412 1.0%   0    0 |python2              2793   40k 455B0.5%|mysqld       304M|   0     0 |  24  159    0   11    0
Apr 01 12:23:34 ubuntu dstat.sh[2685]: 01-04 12:23:34|  7   2  74  16   0|2603M  165M  143M 1057M|4261B 2160B|  92k   56k|4.00  11.0 |1156  2086 |2.56 2.55 2.36|1.0 1.0   0|   0     0 |swift-container      1693 1.0%   0    0 |python2              2793   40k 439B  0%|mysqld       304M|   0     0 |  24  159    0   11    0
Apr 01 12:23:35 ubuntu dstat.sh[2685]: 01-04 12:23:35|  8   2  44  46   2|2603M  165M  143M 1057M|3940B 1960B|   0  3172k|   0   126 |1219  1983 |2.56 2.55 2.36|  0 1.0   0|   0     0 |swift-object-se      1062 1.0%   0    0 |python2              2793   40k 485B0.5%|mysqld       304M|   0     0 |  24  159    0   11    0
Apr 01 12:23:36 ubuntu dstat.sh[2685]: 01-04 12:23:36|  8   2  43  46   0|2603M  165M  143M 1057M|4163B 2214B|   0   260k|   0  61.0 |1186  2080 |2.52 2.54 2.36|  0 1.0 2.0|   0     0 |swift-account-s      2333 1.0%   0    0 |python2              2793   40k 470B  0%|mysqld       304M|   0     0 |  24  159    0   11    0
