-- Logs begin at Wed 2020-04-01 15:53:54 UTC, end at Wed 2020-04-01 17:21:49 UTC. --
Apr 01 16:34:13 ubuntu systemd[1]: Started Devstack devstack@dstat.service.
Apr 01 16:34:14 ubuntu dstat.sh[1989]: [286B blob data]
Apr 01 16:34:14 ubuntu dstat.sh[1989]:      time     |usr sys idl wai stl| used  free  buff  cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out |process              pid  cpu read write|process              pid  read write cpu|  memory process | used  free|lis  act  syn  tim  clo 
Apr 01 16:52:20 ubuntu dstat.sh[1989]: 01-04 16:52:20| 63  14  14   3   5|2302M  167M  146M 1296M|5200B 2160B|4096B   36k|1.00  4.00 |1596  3385 |3.99 2.80 2.06|4.0   0 145|   0     0 |neutron-server:      6691  23%   0 2034B|bash                 3519   11M  50k2.5%|mysqld       251M|   0     0 |  25  147    0   80    0
Apr 01 16:52:21 ubuntu dstat.sh[1989]: 01-04 16:52:21| 75  20   1   3   2|2323M  147M  146M 1296M|4359B 2252B|  48k   68k|3.00  6.00 |1715  3514 |3.99 2.80 2.06|1.0 1.0 173|   0     0 |neutron-server:      6691  34%   0 6282B|openstack            119694274k  38k 31%|mysqld       251M|   0     0 |  25  147    0   80    0
Apr 01 16:52:22 ubuntu dstat.sh[1989]: 01-04 16:52:22| 84   6   3   7   1|2343M  127M  146M 1297M|4159B 2158B|   0  8124k|   0  28.0 |1909  3572 |3.99 2.80 2.06|3.0   0   0|   0     0 |openstack            11969 44%4957k   0 |openstack            119694957k   0  44%|mysqld       251M|   0     0 |  25  147    0   80    0
Apr 01 16:52:23 ubuntu dstat.sh[1989]: 01-04 16:52:23| 92   6   2   0   1|2355M  114M  146M 1297M|3535B 1980B|  24k    0 |1.00     0 |1685  2943 |3.83 2.78 2.06|4.0   0 1.0|   0     0 |neutron-server:      6691  41%   0   10k|python2              2257   50k 455B  0%|mysqld       252M|   0     0 |  25  147    0   86    0
Apr 01 16:52:24 ubuntu dstat.sh[1989]: 01-04 16:52:24| 43  50   7   0   1|2310M  159M  146M 1297M|4700B 2230B|   0  4096B|   0  1.00 |2255  5977 |3.83 2.78 2.06|3.0   0 462|   0     0 |privsep-helper       10156 14%   0    0 |bash                 3519   12M  68k6.5%|mysqld       252M|   0     0 |  25  147    0   86    0
Apr 01 16:52:25 ubuntu dstat.sh[1989]: 01-04 16:52:25| 36  40  14   9   2|2310M  158M  146M 1298M|9406B 1944B| 308k 3384k|19.0  99.0 |2437  5796 |3.83 2.78 2.06|1.0   0 392|   0     0 |privsep-helper       101566.0%   0    0 |bash                 3519  596k  19k5.0%|mysqld       252M|   0     0 |  25  147    0   88    0
Apr 01 16:52:26 ubuntu dstat.sh[1989]: 01-04 16:52:26| 48   7  41   2   0|2335M  134M  146M 1298M|4090B 1944B|  80k  120k|11.0  6.00 |1393  2147 |3.83 2.78 2.06|1.0   0 1.0|   0     0 |ironic-dbsync        12825 47%5985k  85k|ironic-dbsync        128255985k  85k 47%|mysqld       252M|   0     0 |  25  147    0   84    0
Apr 01 16:52:27 ubuntu dstat.sh[1989]: 01-04 16:52:27| 47   5  41   5   2|2348M  120M  146M 1298M|3783B 2230B| 308k  160k|44.0  6.00 |1451  2334 |3.83 2.78 2.06|1.0   0 4.0|   0     0 |ironic-dbsync        12825 43%2758k 152k|ironic-dbsync        128252758k 152k 43%|mysqld       252M|   0     0 |  25  147    0   85    0
Apr 01 16:52:28 ubuntu dstat.sh[1989]: 01-04 16:52:28| 44   7  40   6   3|2368M  141M  146M 1259M|9724B 1986B| 524k  148k|39.0  2.00 |1455  2218 |3.60 2.75 2.06|  0 1.0 2.0|   0     0 |ironic-dbsync        12825 40%4846k 231k|ironic-dbsync        128254846k 231k 40%|mysqld       254M|   0     0 |  25  149    0   84    0
Apr 01 16:52:29 ubuntu dstat.sh[1989]: 01-04 16:52:29| 12   6  40  35   7|2369M  139M  146M 1259M|4416B 2160B| 204k 1248k|50.0  81.0 |1593  2743 |3.60 2.75 2.06|  0 1.0 2.0|   0     0 |ironic-dbsync        128254.0%  66k  41k|ironic-dbsync        12825  66k  41k4.0%|mysqld       254M|   0     0 |  25  149    0   84    0
Apr 01 16:52:30 ubuntu dstat.sh[1989]: 01-04 16:52:30| 12   4  38  43   4|2369M  139M  146M 1259M|4979B 1944B|8192B 1210k|2.00  99.0 |1436  2574 |3.60 2.75 2.06|  0 1.0   0|   0     0 |mysqld               1260 3.5%   0    0 |python2              2257   49k 485B0.5%|mysqld       255M|   0     0 |  25  149    0   78    0
Apr 01 16:52:31 ubuntu dstat.sh[1989]: 01-04 16:52:31| 14  10  38  37   1|2369M  138M  146M 1260M|5418B 1944B|   0   836k|   0  59.0 |1339  2389 |3.60 2.75 2.06|2.0 1.0   0|   0     0 |mysqld               1260  15%   0    0 |python2              2257   49k 475B  0%|mysqld       255M|   0     0 |  25  149    0   78    0
Apr 01 16:52:32 ubuntu dstat.sh[1989]: 01-04 16:52:32| 17  13  35  33   2|2370M  138M  146M 1260M|8441B 2254B|   0  1504k|   0   123 |1652  3160 |3.60 2.75 2.06|2.0 1.0   0|   0     0 |mysqld               1260  20%   0    0 |python2              2257   49k 478B0.5%|mysqld       255M|   0     0 |  25  149    0   77    0
Apr 01 16:52:33 ubuntu dstat.sh[1989]: 01-04 16:52:33| 13  11  34  38   3|2370M  137M  146M 1260M|6397B 1944B|   0  1628k|   0   128 |1725  3335 |3.47 2.74 2.06|  0 1.0   0|   0     0 |mysqld               1260  15%   0    0 |python2              2257   49k 478B  0%|mysqld       255M|   0     0 |  25  149    0   77    0
Apr 01 16:52:34 ubuntu dstat.sh[1989]: 01-04 16:52:34| 13   9  33  42   2|2370M  137M  146M 1260M|4912B 2160B|   0  1444k|   0   120 |1730  3333 |3.47 2.74 2.06|  0 1.0   0|   0     0 |mysqld               1260  10%   0    0 |python2              2257   47k 471B0.5%|mysqld       256M|   0     0 |  25  149    0   70    0
Apr 01 16:52:35 ubuntu dstat.sh[1989]: 01-04 16:52:35| 15   9  33  40   3|2371M  137M  147M 1260M|3937B 2014B|   0  1244k|   0  91.0 |1575  2797 |3.47 2.74 2.06|  0 1.0   0|   0     0 |mysqld               1260  12%   0    0 |python2              2257   47k 470B0.5%|mysqld       256M|   0     0 |  25  149    0   70    0
Apr 01 16:52:36 ubuntu dstat.sh[1989]: 01-04 16:52:36|  9   9  36  44   2|2371M  136M  147M 1260M|4831B 2052B|   0  1104k|   0  82.0 |1416  2735 |3.47 2.74 2.06|  0 1.0   0|   0     0 |mysqld               1260 8.0%   0    0 |python2              2257   47k 469B  0%|mysqld       256M|   0     0 |  25  149    0   68    0
Apr 01 16:52:37 ubuntu dstat.sh[1989]: 01-04 16:52:37| 16  14  27  42   1|2371M  136M  147M 1260M|5134B 2052B|   0  1124k|   0  96.0 |1522  3053 |3.47 2.74 2.06|  0 1.0   0|   0     0 |mysqld               1260  19%   0    0 |python2              2257   47k 472B0.5%|mysqld       256M|   0     0 |  25  149    0   68    0
Apr 01 16:52:38 ubuntu dstat.sh[1989]: 01-04 16:52:38| 16   8  36  39   1|2372M  135M  147M 1260M|4062B 1890B|  84k 1456k|2.00   113 |1518  3188 |3.28 2.71 2.05|1.0 1.0 2.0|   0     0 |mysqld               1260  15%   0    0 |python2              2257   47k 499B  0%|mysqld       257M|   0     0 |  25  149    0   67    0
Apr 01 16:52:39 ubuntu dstat.sh[1989]: 01-04 16:52:39| 17  11  34  36   1|2372M  135M  147M 1260M|4876B 1998B|   0  1620k|   0   121 |1546  3042 |3.28 2.71 2.05|  0 1.0   0|   0     0 |mysqld               1260  16%   0    0 |python2              2257   47k 472B0.5%|mysqld       257M|   0     0 |  25  149    0   67    0
Apr 01 16:52:40 ubuntu dstat.sh[1989]: 01-04 16:52:40| 14   8  34  43   1|2372M  134M  147M 1260M|4579B 2160B|   0  1376k|   0   119 |1719  2932 |3.28 2.71 2.05|2.0 1.0   0|   0     0 |mysqld               1260  13%   0    0 |python2              2257   47k 477B  0%|mysqld       257M|   0     0 |  25  149    0   67    0
Apr 01 16:52:41 ubuntu dstat.sh[1989]: 01-04 16:52:41| 12   6  39  41   2|2373M  134M  147M 1261M|4006B 2160B|   0  1308k|   0  95.0 |1539  2774 |3.28 2.71 2.05|4.0   0   0|   0     0 |mysqld               1260 7.5%   0    0 |python2              2257   47k 476B0.5%|mysqld       258M|   0     0 |  25  149    0   67    0
Apr 01 16:52:42 ubuntu dstat.sh[1989]: 01-04 16:52:42| 15  12  30  44   0|2373M  133M  147M 1261M|4320B 1944B|   0  1232k|   0   108 |1614  2712 |3.28 2.71 2.05|  0 2.0   0|   0     0 |mysqld               1260  17%   0    0 |python2              2257   47k 468B0.5%|mysqld       258M|   0     0 |  25  149    0   67    0
Apr 01 16:52:43 ubuntu dstat.sh[1989]: 01-04 16:52:43|  8   3  18  70   0|2373M  133M  147M 1261M|8490B 2160B|   0  5596k|   0   107 |1258  1988 |3.17 2.70 2.05|  0 1.0   0|   0     0 |python               7406 1.5%  89B1801B|python2              2257   46k   0   0%|mysqld       258M|   0     0 |  25  149    0   60    0
Apr 01 16:52:44 ubuntu dstat.sh[1989]: 01-04 16:52:44|  8   3  45  44   2|2373M  133M  147M 1261M|8995B 1944B|   0  3328k|   0  57.0 |1178  1995 |3.17 2.70 2.05|  0 2.0   0|   0     0 |python               8833 1.5%   0    0 |python2              2257   46k 933B0.5%|mysqld       258M|   0     0 |  25  149    0   60    0
Apr 01 16:52:45 ubuntu dstat.sh[1989]: 01-04 16:52:45|  7   4  41  47   2|2373M  133M  147M 1261M|3666B 2160B|   0  4768k|   0   193 |1255  1975 |3.17 2.70 2.05|  0 2.0 1.0|   0     0 |mysqld               1260 1.0%   0    0 |python2              2257   46k 476B  0%|mysqld       258M|   0     0 |  25  149    0   60    0
Apr 01 16:52:46 ubuntu dstat.sh[1989]: 01-04 16:52:46| 20  14  32  34   0|2373M  132M  147M 1261M|7431B 2160B|   0  5600k|   0   128 |1601  3131 |3.17 2.70 2.05|  0 1.0   0|   0     0 |mysqld               1260  26%   0    0 |python2              2257   46k 472B0.5%|mysqld       258M|   0     0 |  25  149    0   60    0
Apr 01 16:52:47 ubuntu dstat.sh[1989]: 01-04 16:52:47| 10   7  42  42   0|2373M  132M  147M 1261M|3853B 2160B|   0  1068k|   0  84.0 |1465  2942 |3.17 2.70 2.05|1.0 1.0   0|   0     0 |mysqld               1260 5.0%   0    0 |python2              2257   45k 458B  0%|mysqld       258M|   0     0 |  25  149    0   54    0
Apr 01 16:52:48 ubuntu dstat.sh[1989]: 01-04 16:52:48| 12   8  38  42   1|2373M  131M  147M 1262M|5063B 1944B|   0  1664k|   0   123 |1585  3042 |3.16 2.71 2.06|1.0 1.0 2.0|   0     0 |mysqld               1260 9.5%   0    0 |python2              2257   45k 483B0.5%|mysqld       258M|   0     0 |  25  149    0   54    0
Apr 01 16:52:49 ubuntu dstat.sh[1989]: 01-04 16:52:49| 15   8  37  41   1|2374M  131M  147M 1262M|4812B 2160B|   0  1236k|   0  96.0 |1563  3031 |3.16 2.71 2.06|  0 1.0   0|   0     0 |mysqld               1260 9.5%   0    0 |python2              2257   44k 473B  0%|mysqld       259M|   0     0 |  25  149    0   47    0
Apr 01 16:52:50 ubuntu dstat.sh[1989]: 01-04 16:52:50| 16  10  40  34   1|2374M  131M  147M 1262M|4306B 2052B|   0   716k|   0  52.0 |1388  2452 |3.16 2.71 2.06|1.0 1.0   0|   0     0 |mysqld               1260  16%   0    0 |python2              2257   44k 469B0.5%|mysqld       259M|   0     0 |  25  149    0   47    0
Apr 01 16:52:51 ubuntu dstat.sh[1989]: 01-04 16:52:51|  7   2  45  45   1|2374M  131M  147M 1262M|6898B 2052B|   0   380k|   0  27.0 |1243  2274 |3.16 2.71 2.06|1.0 1.0   0|   0     0 |python               7406 1.0%  89B1801B|python2              2257   43k 474B  0%|mysqld       259M|   0     0 |  25  149    0   41    0
Apr 01 16:52:52 ubuntu dstat.sh[1989]: 01-04 16:52:52| 22  17  33  28   1|2374M  131M  147M 1262M|7212B 2160B|   0   232k|   0  24.0 |1422  2321 |3.16 2.71 2.06|  0 1.0   0|   0     0 |mysqld               1260  30%   0    0 |python2              2257   43k 464B0.5%|mysqld       259M|   0     0 |  25  149    0   41    0
Apr 01 16:52:53 ubuntu dstat.sh[1989]: 01-04 16:52:53|  9   2  43  45   0|2374M  131M  147M 1262M|4612B 2014B|   0   332k|   0  18.0 |1195  2253 |3.15 2.71 2.06|  0 1.0   0|   0     0 |mysqld               1260 1.0%   0    0 |python2              2257   43k 468B  0%|mysqld       259M|   0     0 |  25  149    0   40    0
Apr 01 16:52:54 ubuntu dstat.sh[1989]: 01-04 16:52:54| 10   2  41  46   2|2374M  130M  147M 1262M|6057B 1944B|   0  4236k|   0  70.0 |1300  2522 |3.15 2.71 2.06|  0 1.0   0|   0     0 |python               7406 1.5%   0    0 |python2              2257   43k 469B  0%|mysqld       259M|   0     0 |  25  149    0   40    0
Apr 01 16:52:55 ubuntu dstat.sh[1989]: 01-04 16:52:55| 24  19  16  40   2|2374M  130M  147M 1262M|8069B 1944B|   0  2896k|   0  70.0 |1466  2381 |3.15 2.71 2.06|6.0   0   0|   0     0 |mysqld               1260  34%   0    0 |python2              2257   42k 477B0.5%|mysqld       259M|   0     0 |  25  149    0   34    0
Apr 01 16:52:56 ubuntu dstat.sh[1989]: 01-04 16:52:56| 13   9  38  38   1|2374M  130M  147M 1262M|5997B 2160B|   0  1324k|   0  97.0 |1597  2731 |3.15 2.71 2.06|1.0 1.0   0|   0     0 |mysqld               1260  15%   0    0 |python2              2257   42k 476B  0%|mysqld       259M|   0     0 |  25  149    0   34    0
Apr 01 16:52:57 ubuntu dstat.sh[1989]: 01-04 16:52:57| 16   8  32  42   1|2375M  129M  147M 1262M|4986B 1944B|   0  1276k|   0  94.0 |1541  2690 |3.15 2.71 2.06|1.0 1.0   0|   0     0 |mysqld               1260  14%   0    0 |python2              2257   41k 464B0.5%|mysqld       260M|   0     0 |  25  149    0   29    0
Apr 01 16:52:58 ubuntu dstat.sh[1989]: 01-04 16:52:58| 13   9  35  41   1|2375M  129M  147M 1262M|3822B 2160B|4096B 1404k|1.00   107 |1535  2999 |3.13 2.72 2.07|  0 1.0 2.0|   0     0 |mysqld               1260  12%   0    0 |python2              2257   41k 498B  0%|mysqld       260M|   0     0 |  25  149    0   29    0
Apr 01 16:52:59 ubuntu dstat.sh[1989]: 01-04 16:52:59| 11   4  42  40   2|2376M  128M  147M 1263M|5096B 1944B|   0  1644k|   0   116 |1492  3041 |3.13 2.72 2.07|  0 1.0 1.0|   0     0 |mysqld               1260 2.5%   0    0 |python2              2257   41k 477B0.5%|mysqld       260M|   0     0 |  25  149    0   28    0
Apr 01 16:53:00 ubuntu dstat.sh[1989]: 01-04 16:53:00| 13   7  43  36   1|2376M  127M  148M 1263M|4377B 1944B|   0  1576k|   0   115 |1449  3068 |3.13 2.72 2.07|  0 1.0   0|   0     0 |mysqld               1260 9.5%   0    0 |python2              2257   41k 471B0.5%|mysqld       261M|   0     0 |  25  149    0   28    0
Apr 01 16:53:01 ubuntu dstat.sh[1989]: 01-04 16:53:01| 11   5  42  41   0|2376M  127M  148M 1263M|5303B 2160B|   0  1918k|   0   114 |1501  2797 |3.13 2.72 2.07|  0 1.0   0|   0     0 |mysqld               1260 6.0%   0    0 |python2              2257   40k 471B  0%|mysqld       261M|   0     0 |  25  149    0   23    0
Apr 01 16:53:02 ubuntu dstat.sh[1989]: 01-04 16:53:02| 13   8  39  37   3|2376M  127M  148M 1263M|4313B 2160B|   0   816k|   0  61.0 |1344  2443 |3.13 2.72 2.07|1.0 1.0   0|   0     0 |mysqld               1260  11%   0    0 |python2              2257   40k 469B  0%|mysqld       261M|   0     0 |  25  149    0   23    0
Apr 01 16:53:03 ubuntu dstat.sh[1989]: 01-04 16:53:03| 16  17  35  28   4|2377M  126M  148M 1263M|3920B 1944B|   0  8952k|   0  98.0 |1402  2638 |3.12 2.72 2.07|1.0 1.0   0|   0     0 |mysqld               1260  28%   0    0 |python2              2257   40k 477B0.5%|mysqld       261M|   0     0 |  25  149    0   23    0
Apr 01 16:53:04 ubuntu dstat.sh[1989]: 01-04 16:53:04| 15   9  39  34   3|2377M  126M  148M 1263M|4685B 2160B|   0  1148k|   0  83.0 |1370  2600 |3.12 2.72 2.07|2.0 1.0   0|   0     0 |mysqld               1260  11%   0    0 |python2              2257   40k 476B0.5%|mysqld       261M|   0     0 |  25  149    0   23    0
Apr 01 16:53:05 ubuntu dstat.sh[1989]: 01-04 16:53:05| 12   9  29  49   1|2377M  126M  148M 1263M|3278B 1944B|   0  1248k|   0  91.0 |1562  2931 |3.12 2.72 2.07|  0 1.0   0|   0     0 |mysqld               1260 9.5%   0    0 |python2              2257   40k 470B  0%|mysqld       262M|   0     0 |  25  149    0   22    0
Apr 01 16:53:06 ubuntu dstat.sh[1989]: 01-04 16:53:06| 16  12  33  36   2|2377M  126M  148M 1263M|4966B 1932B|   0  1492k|   0   114 |1598  2904 |3.12 2.72 2.07|1.0 1.0   0|   0     0 |mysqld               1260  20%   0    0 |python2              2257   40k 478B  0%|mysqld       262M|   0     0 |  25  149    0   22    0
Apr 01 16:53:07 ubuntu dstat.sh[1989]: 01-04 16:53:07| 15   9  40  35   1|2377M  125M  148M 1263M|4165B 2214B|   0  1332k|   0  99.0 |1540  3011 |3.12 2.72 2.07|1.0 1.0   0|   0     0 |mysqld               1260  13%   0    0 |python2              2257   40k 476B  0%|mysqld       262M|   0     0 |  25  149    0   22    0
Apr 01 16:53:08 ubuntu dstat.sh[1989]: 01-04 16:53:08| 11  10  41  38   1|2378M  124M  148M 1263M|3694B 1944B|   0  1548k|   0   118 |1535  3575 |3.19 2.74 2.08|  0 1.0 2.0|   0     0 |mysqld               1260  12%   0    0 |python2              2257   40k 484B0.5%|mysqld       262M|   0     0 |  25  149    0   22    0
Apr 01 16:53:09 ubuntu dstat.sh[1989]: 01-04 16:53:09| 13   9  40  37   2|2378M  124M  148M 1263M|3920B 2160B|   0  1444k|   0   106 |1485  3044 |3.19 2.74 2.08|3.0   0   0|   0     0 |mysqld               1260  14%   0    0 |python2              2257   39k 477B  0%|mysqld       263M|   0     0 |  25  149    0   17    0
Apr 01 16:53:10 ubuntu dstat.sh[1989]: 01-04 16:53:10| 14   9  37  38   3|2379M  123M  148M 1264M|4423B 1944B|   0  1944k|   0   134 |1584  3177 |3.19 2.74 2.08|  0 1.0   0|   0     0 |mysqld               1260  13%   0    0 |python2              2257   39k 465B0.5%|mysqld       263M|   0     0 |  25  149    0   17    0
Apr 01 16:53:11 ubuntu dstat.sh[1989]: 01-04 16:53:11| 12   8  39  39   0|2379M  123M  148M 1264M|4731B 2160B|   0  1340k|   0  96.0 |1478  2839 |3.19 2.74 2.08|  0 1.0   0|   0     0 |mysqld               1260  11%   0    0 |python2              2257   39k 470B0.5%|mysqld       263M|   0     0 |  25  149    0   16    0
Apr 01 16:53:12 ubuntu dstat.sh[1989]: 01-04 16:53:12| 12   9  43  36   1|2379M  122M  148M 1264M|4292B 2160B|   0  1564k|   0   110 |1508  3035 |3.19 2.74 2.08|1.0 1.0   0|   0     0 |mysqld               1260  10%   0    0 |python2              2257   39k 465B  0%|mysqld       264M|   0     0 |  25  149    0   16    0
Apr 01 16:53:13 ubuntu dstat.sh[1989]: 01-04 16:53:13| 11   4  39  45   0|2379M  122M  148M 1264M|4244B 2160B|   0  1032k|   0  75.0 |1333  2561 |3.18 2.75 2.09|  0 2.0   0|   0     0 |mysqld               1260 4.5%   0    0 |python2              2257   39k 470B0.5%|mysqld       264M|   0     0 |  25  149    0   15    0
Apr 01 16:53:14 ubuntu dstat.sh[1989]: 01-04 16:53:14| 13   6  40  39   1|2380M  122M  148M 1264M|8697B 1944B|   0  1280k|   0  91.0 |1414  2697 |3.18 2.75 2.09|  0 1.0   0|   0     0 |mysqld               1260 8.0%   0    0 |python2              2257   39k 476B  0%|mysqld       264M|   0     0 |  25  149    0   15    0
Apr 01 16:53:15 ubuntu dstat.sh[1989]: 01-04 16:53:15| 11   6  41  41   0|2379M  121M  148M 1264M|6756B 2160B|   0  1456k|   0   111 |1491  2786 |3.18 2.75 2.09|  0 1.0   0|   0     0 |mysqld               1260 8.5%   0    0 |python2              2257   39k 471B  0%|mysqld       264M|   0     0 |  25  149    0   15    0
Apr 01 16:53:16 ubuntu dstat.sh[1989]: 01-04 16:53:16| 10   6  38  43   3|2380M  121M  148M 1264M|7149B 1944B|   0  1364k|   0   113 |1599  2777 |3.18 2.75 2.09|1.0 2.0   0|   0     0 |mysqld               1260 5.5%   0    0 |python2              2257   39k 476B0.5%|mysqld       265M|   0     0 |  25  149    0   15    0
Apr 01 16:53:17 ubuntu dstat.sh[1989]: 01-04 16:53:17|  7   3   8  78   3|2380M  121M  148M 1264M|3784B 2160B|   0  1360k|   0   162 |1513  2075 |3.18 2.75 2.09|1.0 2.0   0|   0     0 |etcd                 3031 1.0%   0    0 |python2              2257   38k 475B  0%|mysqld       265M|   0     0 |  25  149    0   10    0
Apr 01 16:53:18 ubuntu dstat.sh[1989]: 01-04 16:53:18| 13   7  39  35   6|2380M  120M  148M 1265M|4314B 1944B|   0  1132k|   0  79.0 |1356  2522 |3.16 2.75 2.09|  0 2.0 2.0|   0     0 |mysqld               1260 8.5%   0    0 |python2              2257   38k 476B0.5%|mysqld       265M|   0     0 |  25  149    0   10    0
Apr 01 16:53:19 ubuntu dstat.sh[1989]: 01-04 16:53:19| 11   6  42  40   3|2380M  120M  149M 1265M|3861B 2106B|   0  1084k|   0  94.0 |1523  2882 |3.16 2.75 2.09|  0 1.0   0|   0     0 |mysqld               1260 5.5%   0    0 |python2              2257   38k 470B  0%|mysqld       265M|   0     0 |  25  149    0   10    0
Apr 01 16:53:20 ubuntu dstat.sh[1989]: 01-04 16:53:20| 13   8  40  38   0|2381M  119M  149M 1265M|6215B 1998B|   0  1384k|   0   101 |1526  3044 |3.16 2.75 2.09|  0 1.0   0|   0     0 |mysqld               1260  10%   0    0 |python2              2257   38k 465B0.5%|mysqld       266M|   0     0 |  25  149    0   10    0
Apr 01 16:53:21 ubuntu dstat.sh[1989]: 01-04 16:53:21| 12  10  42  34   4|2381M  119M  149M 1265M|5461B 1986B|   0  1540k|   0   119 |1564  2884 |3.16 2.75 2.09|1.0   0   0|   0     0 |mysqld               1260  12%   0    0 |python2              2257   38k 470B0.5%|mysqld       266M|   0     0 |  25  149    0    9    0
Apr 01 16:53:22 ubuntu dstat.sh[1989]: 01-04 16:53:22| 45  10  37   7   1|2337M  162M  149M 1265M|4546B 2052B|  20k  256k|4.00  14.0 |1586  2766 |3.16 2.75 2.09|2.0   0  59|   0     0 |ironic-status        12905 26%3455k1542B|bash                 3519   14M 517k1.0%|mysqld       266M|   0     0 |  25  147    0   10    0
Apr 01 16:53:23 ubuntu dstat.sh[1989]: 01-04 16:53:23| 51   7  39   1   1|2362M  138M  149M 1265M|4110B 2052B|  16k  116k|3.00  6.00 |1357  2112 |3.07 2.74 2.09|1.0   0 1.0|   0     0 |ironic-status        12905 48%6415k  38k|ironic-status        129056415k  38k 48%|mysqld       266M|   0     0 |  25  147    0    4    0
Apr 01 16:53:24 ubuntu dstat.sh[1989]: 01-04 16:53:24| 54   5  21  19   2|2377M  123M  149M 1265M|5336B 2160B|   0    10M|   0  30.0 |1506  2354 |3.07 2.74 2.09|2.0 1.0   0|   0     0 |ironic-status        12905 48%2949k 189B|ironic-status        129052949k 189B 48%|mysqld       267M|   0     0 |  25  147    0    5    0
Apr 01 16:53:25 ubuntu dstat.sh[1989]: 01-04 16:53:25| 25  34  24  15   3|2322M  178M  149M 1265M|  10k 1890B|   0  4464k|   0  33.0 |2441  5246 |3.07 2.74 2.09|4.0   0 436|   0     0 |bash                 3519 5.5%  13M  72k|bash                 3519   13M  72k5.5%|mysqld       267M|   0     0 |  25  147    0    5    0
Apr 01 16:53:26 ubuntu dstat.sh[1989]: 01-04 16:53:26| 45  13  34   8   2|2347M  153M  149M 1265M|4398B 1998B|   0  2256k|   0  23.0 |1580  2786 |3.07 2.74 2.09|2.0 1.0  69|   0     0 |openstack            13411 44%5600k  38k|openstack            134115600k  38k 44%|mysqld       267M|   0     0 |  25  147    0    3    0
Apr 01 16:53:27 ubuntu dstat.sh[1989]: 01-04 16:53:27| 52   7  10  31   1|2366M  133M  149M 1266M|5203B 2160B|   0  5048k|   0  96.0 |1581  2529 |3.07 2.74 2.09|1.0 1.0   0|   0     0 |openstack            13411 49%4964k   0 |openstack            134114964k   0  49%|mysqld       267M|   0     0 |  25  147    0    4    0
Apr 01 16:53:28 ubuntu dstat.sh[1989]: 01-04 16:53:28| 45   7  40   6   1|2378M  114M  149M 1273M|5407B 2014B|7008k  188k|65.0  16.0 |1719  3389 |3.22 2.78 2.11|1.0 1.0 2.0|   0     0 |openstack            13411 15%7690k   0 |openstack            134117690k   0  15%|mysqld       267M|   0     0 |  25  155    0   18    0
Apr 01 16:53:29 ubuntu dstat.sh[1989]: 01-04 16:53:29| 33   7  11  48   2|2372M  107M  149M 1286M|7022B 2160B|8192B 8610k|2.00  40.0 |1776  3735 |3.22 2.78 2.11|  0 2.0   0|   0     0 |uwsgi                4175  10%6926k1713B|swift-object-se      802     0 6974k4.0%|mysqld       267M|   0     0 |  25  155    0   23    0
Apr 01 16:53:30 ubuntu dstat.sh[1989]: 01-04 16:53:30| 29  16  27  26   0|2332M  153M  149M 1280M|4809B 1944B|  16k 6106k|4.00  45.0 |1861  3802 |3.22 2.78 2.11|1.0   0 162|   0     0 |openstack            135769.0%1467k   0 |bash                 3519   18M  56k0.5%|mysqld       267M|   0     0 |  25  147    0   28    0
Apr 01 16:53:31 ubuntu dstat.sh[1989]: 01-04 16:53:31| 47   8  31  13   1|2354M  131M  149M 1280M|4983B 1944B|   0  1256k|   0  41.0 |1516  2475 |3.22 2.78 2.11|1.0   0 1.0|   0     0 |openstack            13576 47%6042k  38k|openstack            135766042k  38k 47%|mysqld       267M|   0     0 |  25  147    0   28    0
Apr 01 16:53:32 ubuntu dstat.sh[1989]: 01-04 16:53:32| 50   7  37   4   2|2370M  115M  149M 1280M|6155B 2254B|   0   357k|   0  39.0 |1582  2412 |3.22 2.78 2.11|1.0   0   0|   0     0 |openstack            13576 45%3771k   0 |openstack            135763771k   0  45%|mysqld       267M|   0     0 |  25  147    0   33    0
Apr 01 16:53:33 ubuntu dstat.sh[1989]: 01-04 16:53:33| 40  11  28  19   2|2386M  111M  149M 1270M|4405B 1944B|  18M  531k| 155  39.0 |2401  4479 |3.29 2.80 2.12|3.0 1.0   0|   0     0 |uwsgi                4175  13%3906k  13k|openstack            13576  21M   0 6.5%|mysqld       267M|   0     0 |  25  155    0   46    0
Apr 01 16:53:34 ubuntu dstat.sh[1989]: 01-04 16:53:34| 70  20   6   2   2|2376M  120M  149M 1273M|4258B 2160B|  21M   22M| 215  79.0 |3092  6264 |3.29 2.80 2.12|5.0 3.0   0|   0     0 |uwsgi                4175  40%  31M   0 |uwsgi                4175   31M   0  40%|mysqld       267M|   0     0 |  25  155    0   46    0
Apr 01 16:53:35 ubuntu dstat.sh[1989]: 01-04 16:53:35| 29   9  12  50   0|2371M  112M  149M 1285M|  19k 1944B|3712k 1536k|29.0   118 |2458  4207 |3.29 2.80 2.12|  0 3.0   0|   0     0 |uwsgi                4175  11%8248k   0 |swift-object-se      802     0 8768k4.0%|mysqld       267M|   0     0 |  25  155    0   46    0
