-- Logs begin at Wed 2020-04-01 07:14:24 UTC, end at Wed 2020-04-01 08:47:21 UTC. --
Apr 01 07:59:10 ubuntu systemd[1]: Started Devstack devstack@dstat.service.
Apr 01 07:59:11 ubuntu dstat.sh[1332]: [286B blob data]
Apr 01 07:59:11 ubuntu dstat.sh[1332]:      time     |usr sys idl wai stl| used  free  buff  cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out |process              pid  cpu read write|process              pid  read write cpu|  memory process | used  free|lis  act  syn  tim  clo 
Apr 01 08:20:49 ubuntu dstat.sh[1332]: 01-04 08:20:49| 13   8  40  38   1|2422M  123M  148M 1235M|4108B 2052B|   0  1732k|   0   122 |1462  2825 |2.65 2.55 2.04|1.0 1.0   0|   0     0 |mysqld               587   11%   0    0 |python2              1531   38k 477B  0%|mysqld       295M|   0     0 |  25  149    0   10    0
Apr 01 08:20:50 ubuntu dstat.sh[1332]: 01-04 08:20:50| 11   5  38  46   1|2423M  123M  148M 1235M|5010B 1944B|   0  9264k|   0   112 |1434  2759 |2.65 2.55 2.04|  0 1.0   0|   0     0 |mysqld               587  5.5%   0    0 |python2              1531   38k 477B0.5%|mysqld       295M|   0     0 |  25  149    0   10    0
Apr 01 08:20:51 ubuntu dstat.sh[1332]: 01-04 08:20:51| 13   8  43  34   2|2423M  123M  148M 1236M|3993B 1728B|   0  1732k|   0  96.0 |1375  2675 |2.65 2.55 2.04|  0 1.0   0|   0     0 |mysqld               587   13%   0    0 |python2              1531   38k 477B  0%|mysqld       295M|   0     0 |  25  149    0   10    0
Apr 01 08:20:52 ubuntu dstat.sh[1332]: 01-04 08:20:52| 13   7  47  33   1|2423M  122M  148M 1236M|4825B 2014B|   0  1716k|   0   135 |1451  3209 |2.65 2.55 2.04|  0 1.0   0|   0     0 |mysqld               587   10%   0    0 |python2              1531   38k 465B0.5%|mysqld       295M|   0     0 |  25  149    0    4    0
Apr 01 08:20:53 ubuntu dstat.sh[1332]: 01-04 08:20:53| 13   3  42  41   2|2424M  121M  148M 1236M|9764B 1944B|   0  1640k|   0  95.0 |1472  2798 |2.60 2.54 2.04|3.0 1.0   0|   0     0 |mysqld               587  6.0%   0    0 |python2              1531   37k 476B0.5%|mysqld       296M|   0     0 |  25  149    0    4    0
Apr 01 08:20:54 ubuntu dstat.sh[1332]: 01-04 08:20:54| 27   7  42  22   1|2424M  121M  148M 1236M|5757B 1782B|   0  1360k|   0  93.0 |1412  2559 |2.60 2.54 2.04|2.0   0   0|   0     0 |ironic-dbsync        12146 14%   0    0 |python2              1531   37k 471B  0%|mysqld       296M|   0     0 |  25  147    0    2    0
Apr 01 08:20:55 ubuntu dstat.sh[1332]: 01-04 08:20:55| 45  12  37   4   1|2385M  160M  148M 1236M|3646B 2106B|  24k  464k|5.00  12.0 |1543  2606 |2.60 2.54 2.04|1.0   0  62|   0     0 |ironic-status        12226 38%4576k  40k|bash                 3615   14M 517k0.5%|mysqld       296M|   0     0 |  25  147    0    2    0
Apr 01 08:20:56 ubuntu dstat.sh[1332]: 01-04 08:20:56| 51   5  28  14   3|2413M  131M  148M 1236M|3248B 1728B|   0  6724k|   0  81.0 |1500  2472 |2.60 2.54 2.04|3.0 1.0   0|   0     0 |ironic-status        12226 49%7227k   4B|ironic-status        122267227k   4B 49%|mysqld       297M|   0     0 |  25  149    0    2    0
Apr 01 08:20:57 ubuntu dstat.sh[1332]: 01-04 08:20:57| 47  12  39   2   1|2366M  178M  148M 1236M|3574B 1944B|   0   148k|   0  14.0 |1673  2949 |2.60 2.54 2.04|1.0   0  77|   0     0 |mysqld               587  3.0%   0    0 |bash                 3615   13M  44k1.0%|mysqld       298M|   0     0 |  25  147    0    3    0
Apr 01 08:20:58 ubuntu dstat.sh[1332]: 01-04 08:20:58| 24  35  39   2   1|2366M  178M  148M 1236M|  11k 1944B|8192B  160k|1.00  8.00 |2463  5374 |2.39 2.49 2.03|4.0   0 486|   0     0 |bash                 3615 5.5% 510k  33k|bash                 3615  510k  33k5.5%|mysqld       298M|   0     0 |  25  147    0    3    0
Apr 01 08:20:59 ubuntu dstat.sh[1332]: 01-04 08:20:59| 11   5  54  30   1|2367M  172M  149M 1242M|4476B 2317B|5476k  336k|85.0  20.0 |1408  2449 |2.39 2.49 2.03|2.0   0  31|   0     0 |python               6723 1.5%  89B1799B|git-remote-http      12823 237k  44B1.0%|mysqld       298M|   0     0 |  25  148    0    3    0
Apr 01 08:21:00 ubuntu dstat.sh[1332]: 01-04 08:21:00| 14   4  57  25   1|2379M  159M  149M 1242M|  22k 3235B| 200k 4308k|50.0  89.0 |1383  2670 |2.39 2.49 2.03|  0   0   0|   0     0 |git-remote-http      128234.0% 610k   0 |git-remote-http      12823 610k   0 4.0%|mysqld       298M|   0     0 |  25  148    0    3    0
Apr 01 08:21:01 ubuntu dstat.sh[1332]: 01-04 08:21:01| 13   8  75   4   1|2366M  171M  149M 1243M| 150k 4571B| 516k  512k|7.00  14.0 |1553  2814 |2.39 2.49 2.03|2.0   0  67|   0     0 |neutron-server:      6009 1.5%   0  494B|bash                 3615 1337k 609k0.5%|mysqld       298M|   0     0 |  25  147    0    3    0
Apr 01 08:21:02 ubuntu dstat.sh[1332]: 01-04 08:21:02| 10   7  83   1   0|2366M  171M  149M 1244M|7664B 2952B|  44k    0 |2.00     0 |1203  2428 |2.39 2.49 2.03|1.0   0  76|   0     0 |bash                 3615 1.0%  78k4129B|bash                 3615   78k4129B1.0%|mysqld       298M|   0     0 |  25  148    0    3    0
Apr 01 08:21:03 ubuntu dstat.sh[1332]: 01-04 08:21:03|  8   2  76  14   0|2366M  171M  149M 1244M|5370B 2930B|   0   504k|   0  15.0 |1093  2081 |2.20 2.45 2.02|  0   0   0|   0     0 |python               6723 1.5%  89B1799B|python2              1531   37k 461B0.5%|mysqld       298M|   0     0 |  25  149    0    3    0
Apr 01 08:21:04 ubuntu dstat.sh[1332]: 01-04 08:21:04|  7   2  89   2   1|2366M  171M  149M 1244M|  49k 3960B|   0    52k|   0  6.00 |1122  2058 |2.20 2.45 2.02|  0   0   0|   0     0 |python               8150 1.5%   0    0 |wget                 12966  43k  33k0.5%|mysqld       298M|   0     0 |  25  148    0    3    0
Apr 01 08:21:05 ubuntu dstat.sh[1332]: 01-04 08:21:05|  9   3  87   2   0|2366M  170M  149M 1244M| 864k   13k|   0    60k|   0  6.00 |1368  2320 |2.20 2.45 2.02|  0   0 2.0|   0     0 |wget                 129662.0% 841k 833k|wget                 12966 841k 833k2.0%|mysqld       298M|   0     0 |  25  148    0    3    0
Apr 01 08:21:06 ubuntu dstat.sh[1332]: 01-04 08:21:06| 24   8  66   2   1|2367M  162M  149M 1251M|7176k   34k|   0    24k|   0  5.00 |3447  3678 |2.20 2.45 2.02|  0 1.0  13|   0     0 |python3.6            7548 3.0%  11k  27k|bash                 3615 7987k7932k  0%|mysqld       298M|   0     0 |  25  148    0    3    1
Apr 01 08:21:07 ubuntu dstat.sh[1332]: 01-04 08:21:07| 14  10  38  38   0|2367M  162M  149M 1251M|9604B 3615B|   0   692k|   0   101 |1225  2017 |2.20 2.45 2.02|2.0 5.0   0|   0     0 |mysqld               587   17%   0    0 |python2              1531   37k 483B0.5%|mysqld       298M|   0     0 |  25  149    0    3    0
Apr 01 08:21:08 ubuntu dstat.sh[1332]: 01-04 08:21:08| 27  28  16  28   1|2367M  162M  149M 1251M|  23k 3213B|   0   816k|   0  98.0 |1340  1948 |2.82 2.58 2.06|2.0 9.0   0|   0     0 |mysqld               587   50%   0    0 |python2              1531   37k 465B  0%|mysqld       298M|   0     0 |  25  148    0    3    1
Apr 01 08:21:09 ubuntu dstat.sh[1332]: 01-04 08:21:09| 32  26   0  42   0|2367M  162M  149M 1252M| 450k 6342B|   0   644k|   0  17.0 |1517  2634 |2.82 2.58 2.06|1.0 2.0   0|   0     0 |mysqld               587   47%   0    0 |wget                 12981 416k 417k1.0%|mysqld       298M|   0     0 |  25  148    0    3    0
Apr 01 08:21:10 ubuntu dstat.sh[1332]: 01-04 08:21:10| 34  21  22  21   1|2367M  158M  149M 1255M|3868k   19k|   0  7932k|   0  60.0 |2186  6787 |2.82 2.58 2.06|1.0   0   0|   0     0 |mysqld               587   35%   0    0 |wget                 129813862k3862k9.5%|mysqld       298M|   0     0 |  25  148    0    3    0
Apr 01 08:21:11 ubuntu dstat.sh[1332]: 01-04 08:21:11| 40  12  45   1   3|2368M  143M  149M 1270M|  15M   57k|   0   132k|   0  8.00 |4791    14k|2.82 2.58 2.06|2.0   0   0|   0     0 |wget                 12981 32%  14M  14M|wget                 12981  14M  14M 32%|mysqld       298M|   0     0 |  25  148    0    3    0
Apr 01 08:21:12 ubuntu dstat.sh[1332]: 01-04 08:21:12| 40  13  41   1   4|2368M  128M  149M 1285M|  15M   45k|   0    72k|   0  6.00 |4842    12k|2.82 2.58 2.06|3.0   0   0|   0     0 |wget                 12981 35%  15M  15M|wget                 12981  15M  15M 35%|mysqld       298M|   0     0 |  25  148    0    3    0
Apr 01 08:21:13 ubuntu dstat.sh[1332]: 01-04 08:21:13| 42   9  44   1   3|2367M  114M  149M 1299M|  14M   48k|   0    72k|   0  6.00 |5054  5257 |2.68 2.55 2.05|3.0   0   0|   0     0 |wget                 12981 34%  14M  14M|wget                 12981  14M  14M 34%|mysqld       298M|   0     0 |  25  148    0    3    0
Apr 01 08:21:14 ubuntu dstat.sh[1332]: 01-04 08:21:14| 41  12  45   0   4|2368M  130M  149M 1285M|  15M   50k|   0   332k|   0  3.00 |4383    14k|2.68 2.55 2.05|1.0   0   0|   0     0 |wget                 12981 31%  14M  14M|wget                 12981  14M  14M 31%|mysqld       298M|   0     0 |  25  148    0    3    0
Apr 01 08:21:15 ubuntu dstat.sh[1332]: 01-04 08:21:15| 41  10  39   0   9|2368M  114M  149M 1300M|  16M   54k|  84k    0 |2.00     0 |4591  6491 |2.68 2.55 2.05|3.0   0 2.0|   0     0 |wget                 12981 35%  15M  15M|wget                 12981  15M  15M 35%|mysqld       298M|   0     0 |  25  148    0    3    0
Apr 01 08:21:16 ubuntu dstat.sh[1332]: 01-04 08:21:16| 40  13  40   0   7|2367M  149M  149M 1267M|  14M   47k|   0     0 |   0     0 |4228    11k|2.68 2.55 2.05|2.0   0   0|   0     0 |wget                 12981 34%  15M  15M|wget                 12981  15M  15M 34%|mysqld       298M|   0     0 |  25  148    0    3    0
Apr 01 08:21:17 ubuntu dstat.sh[1332]: 01-04 08:21:17| 40  12  43   0   6|2366M  136M  149M 1282M|  15M   46k|   0     0 |   0     0 |4541    15k|2.68 2.55 2.05|  0   0   0|   0     0 |wget                 12981 33%  15M  15M|wget                 12981  15M  15M 33%|mysqld       298M|   0     0 |  25  148    0    3    0
Apr 01 08:21:18 ubuntu dstat.sh[1332]: 01-04 08:21:18| 38  10  47   2   3|2368M  121M  149M 1296M|  15M  103k|   0    64k|   0  2.00 |5149  6828 |2.54 2.53 2.05|3.0   0   0|   0     0 |wget                 12981 32%  14M  14M|wget                 12981  14M  14M 32%|mysqld       298M|   0     0 |  25  148    0    3    0
Apr 01 08:21:19 ubuntu dstat.sh[1332]: 01-04 08:21:19| 43  10  18  25   4|2367M  107M  149M 1310M|  15M  120k|   0    14M|   0   141 |5426  5176 |2.54 2.53 2.05|4.0   0   0|   0     0 |wget                 12981 36%  15M  15M|wget                 12981  15M  15M 36%|mysqld       298M|   0     0 |  25  148    0    3    0
Apr 01 08:21:20 ubuntu dstat.sh[1332]: 01-04 08:21:20| 44  18  14  22   2|2370M  121M  149M 1294M|  15M   43k|   0    51M|   0  73.0 |5626  5559 |2.54 2.53 2.05|2.0 5.0   0|   0     0 |wget                 12981 31%  13M  13M|wget                 12981  13M  13M 31%|mysqld       298M|   0     0 |  25  148    0    3    0
Apr 01 08:21:21 ubuntu dstat.sh[1332]: 01-04 08:21:21| 61  37   0   2   1|2370M  105M  149M 1310M|  16M   47k|   0    65M|   0  75.0 |4685    39k|2.54 2.53 2.05|2.0 1.0   0|   0     0 |mysqld               587   42%   0    0 |wget                 12981  15M  15M 31%|mysqld       298M|   0     0 |  25  148    0    3    0
Apr 01 08:21:23 ubuntu dstat.sh[1332]: 01-04 08:21:22| 43  39  13   3   0|2373M  111M  148M 1303M|  11M   43k|   0    40M|   0  82.0 |3806    27k|2.54 2.53 2.05|3.0 4.0 6.0|   0     0 |mysqld               587   44%   0    0 |wget                 12981  11M  11M 22%|mysqld       298M|   0     0 |  25  148    0    3    0
Apr 01 08:21:23 ubuntu dstat.sh[1332]: 01-04 08:21:23| 58  31   8   1   1|2372M  128M  148M 1287M|  17M   76k|   0    15M|   0  55.0 |5551    31k|2.90 2.60 2.08|2.0   0   0|   0     0 |wget                 12981 35%  17M  17M|wget                 12981  17M  17M 35%|mysqld       298M|   0     0 |  25  148    0    3    0
Apr 01 08:21:24 ubuntu dstat.sh[1332]: 01-04 08:21:24| 47  13  34   2   3|2367M  114M  148M 1306M|  16M   72k|   0   132k|   0  10.0 |5823  5678 |2.90 2.60 2.08|3.0   0   0|   0     0 |wget                 12981 40%  18M  18M|wget                 12981  18M  18M 40%|mysqld       298M|   0     0 |  25  148    0    3    0
Apr 01 08:21:25 ubuntu dstat.sh[1332]: 01-04 08:21:25| 39  13  34  10   4|2369M  118M  148M 1301M|  15M   53k|  84k  360k|2.00  17.0 |5107  6922 |2.90 2.60 2.08|3.0   0 2.0|   0     0 |wget                 12981 33%  14M  14M|wget                 12981  14M  14M 33%|mysqld       298M|   0     0 |  25  148    0    3    0
Apr 01 08:21:26 ubuntu dstat.sh[1332]: 01-04 08:21:26| 46  10  37   2   5|2368M  103M  148M 1316M|  15M   61k|   0    72k|   0  6.00 |5275  6104 |2.90 2.60 2.08|2.0   0   0|   0     0 |wget                 12981 40%  16M  16M|wget                 12981  16M  16M 40%|mysqld       298M|   0     0 |  25  148    0    3    0
Apr 01 08:21:27 ubuntu dstat.sh[1332]: 01-04 08:21:27| 38  10  43   2   7|2369M  107M  148M 1312M|  15M   80k|   0  8024k|   0  19.0 |4664  7682 |2.90 2.60 2.08|6.0   0   0|   0     0 |wget                 12981 32%  13M  13M|wget                 12981  13M  13M 32%|mysqld       298M|   0     0 |  25  148    0    3    0
Apr 01 08:21:28 ubuntu dstat.sh[1332]: 01-04 08:21:28| 42  13  40   0   4|2367M  109M  148M 1313M|  14M   65k|   0     0 |   0     0 |4896  6798 |2.75 2.57 2.07|1.0   0 4.0|   0     0 |python3.6            7548 6.5%  23k  53k|bash                 3615  266M 266M  0%|mysqld       298M|   0     0 |  25  147    0    3    1
Apr 01 08:21:29 ubuntu dstat.sh[1332]: 01-04 08:21:29| 43  13  40   1   3|2387M  105M  148M 1298M|5209B 2064B|   0    48k|   0  3.00 |1517  2744 |2.75 2.57 2.07|1.0   0 103|   0     0 |openstack            13097 36%4350k  38k|openstack            130974350k  38k 36%|mysqld       298M|   0     0 |  25  147    0    3    0
Apr 01 08:21:30 ubuntu dstat.sh[1332]: 01-04 08:21:30| 52   5  41   0   2|2405M  103M  148M 1282M|6426B 1944B|   0    40k|   0  3.00 |1325  2053 |2.75 2.57 2.07|1.0   0   0|   0     0 |openstack            13097 48%4841k   0 |openstack            130974841k   0  48%|mysqld       298M|   0     0 |  25  147    0    3    0
Apr 01 08:21:31 ubuntu dstat.sh[1332]: 01-04 08:21:31| 54   4  38   4   1|2415M  107M  148M 1268M|7692B 1944B|   0   220k|   0  18.0 |1681  2919 |2.75 2.57 2.07|3.0   0   0|   0     0 |openstack            13097 27%2096k   0 |openstack            130972096k   0  27%|mysqld       298M|   0     0 |  25  150    1   17    0
Apr 01 08:21:32 ubuntu dstat.sh[1332]: 01-04 08:21:32| 50  14  16  18   1|2432M  111M  148M 1249M|7348B 1890B|  28M  586k| 234  46.0 |2687  5232 |2.75 2.57 2.07|2.0   0   0|   0     0 |uwsgi                3440  20%  12M8994B|openstack            13097  29M   0 5.5%|mysqld       298M|   0     0 |  25  155    0   23    0
Apr 01 08:21:33 ubuntu dstat.sh[1332]: 01-04 08:21:33| 63  21  14   2   1|2432M  120M  148M 1243M|5334B 1782B|  26M   37M| 206  84.0 |2693  5812 |2.85 2.60 2.08|3.0 1.0   0|   0     0 |uwsgi                3440  33%  26M   0 |swift-object-se      32499   0   26M 13%|mysqld       298M|   0     0 |  25  155    0   23    0
Apr 01 08:21:34 ubuntu dstat.sh[1332]: 01-04 08:21:34| 60  16  11   4   9|2433M  135M  148M 1229M|4872B 1944B|  24M   23M| 192  49.0 |2426  5673 |2.85 2.60 2.08|2.0   0   0|   0     0 |uwsgi                3440  31%  23M   0 |openstack            13097  24M   0 5.0%|mysqld       298M|   0     0 |  25  155    0   23    0
Apr 01 08:21:35 ubuntu dstat.sh[1332]: 01-04 08:21:35| 55  15   1  27   2|2415M  107M  148M 1274M|3916B 1944B|3540k   23M|29.0   144 |3131  6288 |2.85 2.60 2.08|  0 2.0 2.0|   0     0 |uwsgi                3440  28%  20M   0 |uwsgi                3440   20M   0  28%|mysqld       298M|   0     0 |  25  155    0   23    0
Apr 01 08:21:36 ubuntu dstat.sh[1332]: 01-04 08:21:36| 12   3   0  85   0|2416M  115M  148M 1266M|3232B 2160B|2392k 2096k|28.0  13.0 |1295  2384 |2.85 2.60 2.08|3.0 2.0   0|   0     0 |uwsgi                3440 4.0%2432k   0 |uwsgi                3440 2432k   0 4.0%|mysqld       298M|   0     0 |  25  155    0   23    0
Apr 01 08:21:37 ubuntu dstat.sh[1332]: 01-04 08:21:37| 21   5  40  32   0|2416M  106M  148M 1275M|5057B 1944B|5504k 6184k|43.0   111 |1613  3161 |2.85 2.60 2.08|2.0 2.0   0|   0     0 |uwsgi                3440 7.5%5504k   0 |uwsgi                3440 5504k   0 7.5%|mysqld       298M|   0     0 |  25  155    0   23    0
Apr 01 08:21:38 ubuntu dstat.sh[1332]: 01-04 08:21:38| 17   4  42  37   0|2415M  130M  148M 1253M|4342B 1944B|2560k   26M|21.0  50.0 |1464  2562 |2.78 2.59 2.08|1.0 2.0   0|   0     0 |uwsgi                3440 4.0%2560k   0 |uwsgi                3440 2560k   0 4.0%|mysqld       298M|   0     0 |  25  155    0   23    0
Apr 01 08:21:39 ubuntu dstat.sh[1332]: 01-04 08:21:39| 10   2  45  42   1|2415M  129M  148M 1254M|8048B 1944B| 512k 6256k|4.00  12.0 |1195  2120 |2.78 2.59 2.08|  0 3.0   0|   0     0 |python               6723 1.5%  89B1799B|uwsgi                3440  512k   0 0.5%|mysqld       298M|   0     0 |  25  155    0   23    0
Apr 01 08:21:40 ubuntu dstat.sh[1332]: 01-04 08:21:40| 13   3  31  52   1|2415M  123M  148M 1260M|6250B 1728B|2816k   12M|22.0  32.0 |1341  2360 |2.78 2.59 2.08|1.0 5.0   0|   0     0 |uwsgi                3440 4.5%2816k   0 |uwsgi                3440 2816k   0 4.5%|mysqld       298M|   0     0 |  25  155    0   23    0
Apr 01 08:21:41 ubuntu dstat.sh[1332]: 01-04 08:21:41| 13   4   0  82   1|2415M  118M  148M 1265M|5943B 1944B|2560k   53M|21.0  90.0 |1720  4784 |2.78 2.59 2.08|1.0 4.0   0|   0     0 |uwsgi                3440 3.5%2560k   0 |uwsgi                3440 2560k   0 3.5%|mysqld       298M|   0     0 |  25  155    0   23    0
Apr 01 08:21:42 ubuntu dstat.sh[1332]: 01-04 08:21:42| 24  10   7  56   4|2423M  103M  148M 1273M|4058B 2038B|  15M   27M| 117  74.0 |2576  4767 |2.78 2.59 2.08|7.0   0   0|   0     0 |uwsgi                3440  14%9472k   0 |openstack            13097  27M   0 6.5%|mysqld       298M|   0     0 |  25  155    0   23    0
Apr 01 08:21:43 ubuntu dstat.sh[1332]: 01-04 08:21:43| 64  17  16   1   3|2432M  114M  148M 1255M|4703B 1944B|  34M    0 | 275     0 |2333  5390 |2.72 2.58 2.08|4.0   0   0|   0     0 |uwsgi                3440  33%  23M   0 |openstack            13097  24M   0 4.0%|mysqld       298M|   0     0 |  25  155    0   23    0
Apr 01 08:21:44 ubuntu dstat.sh[1332]: 01-04 08:21:44| 71  21   4   0   3|2432M  114M  148M 1257M|3979B 1674B|  32M   66M| 257  88.0 |2414  4192 |2.72 2.58 2.08|5.0   0   0|   0     0 |uwsgi                3440  38%  32M   0 |uwsgi                3440   32M   0  38%|mysqld       298M|   0     0 |  25  155    0   23    0
Apr 01 08:21:45 ubuntu dstat.sh[1332]: 01-04 08:21:45| 61  19   9   8   3|2433M  128M  143M 1250M|4326B 1944B|  24M   31M| 192  65.0 |2426  5808 |2.72 2.58 2.08|5.0   0 2.0|   0     0 |uwsgi                3440  37%  25M   0 |openstack            13097  26M   0 4.5%|mysqld       298M|   0     0 |  25  155    0   23    0
Apr 01 08:21:46 ubuntu dstat.sh[1332]: 01-04 08:21:46| 66  22   9   1   3|2430M  120M  135M 1291M|4618B 1998B|  27M   28M| 219  57.0 |2571  5606 |2.72 2.58 2.08|1.0   0   0|   0     0 |uwsgi                3440  37%  27M   0 |uwsgi                3440   27M   0  37%|mysqld       298M|   0     0 |  25  155    0   23    0
Apr 01 08:21:47 ubuntu dstat.sh[1332]: 01-04 08:21:47| 48  14   1  35   3|2415M  112M  135M 1314M|3699B 1728B|4752k   17M|38.0  84.0 |2255  5102 |2.72 2.58 2.08|  0 3.0   0|   0     0 |uwsgi                3440  26%  20M   0 |uwsgi                3440   20M   0  26%|mysqld       298M|   0     0 |  25  155    0   23    0
Apr 01 08:21:48 ubuntu dstat.sh[1332]: 01-04 08:21:48| 11   4   0  82   3|2415M  104M  136M 1321M|3799B 1944B|1780k 8432k|15.0  32.0 |1168  2164 |3.46 2.73 2.13|5.0 1.0   0|   0     0 |uwsgi                3440 2.5%1776k   0 |openstack            130972032k   0 1.0%|mysqld       298M|   0     0 |  25  155    0   23    0
Apr 01 08:21:49 ubuntu dstat.sh[1332]: 01-04 08:21:49| 23   6   0  68   3|2414M  110M  136M 1317M|4739B 1944B|5504k   50M|43.0  61.0 |1604  2948 |3.46 2.73 2.13|  0 2.0   0|   0     0 |uwsgi                3440 9.0%5760k   0 |uwsgi                3440 5760k   0 9.0%|mysqld       298M|   0     0 |  25  155    0   23    0
Apr 01 08:21:50 ubuntu dstat.sh[1332]: 01-04 08:21:50| 15   7   0  76   3|2415M  116M  136M 1311M|4166B 1944B|3072k   29M|24.0  98.0 |1446  2477 |3.46 2.73 2.13|3.0 3.0   0|   0     0 |uwsgi                3440 4.0%2816k   0 |uwsgi                3440 2816k   0 4.0%|mysqld       298M|   0     0 |  25  155    0   23    0
Apr 01 08:21:51 ubuntu dstat.sh[1332]: 01-04 08:21:51| 13   7   0  80   1|2415M  111M  136M 1317M|5502B 1944B|2816k   30M|23.0  49.0 |1450  2597 |3.46 2.73 2.13|1.0 6.0   0|   0     0 |uwsgi                3440 4.5%2944k   0 |uwsgi                3440 2944k   0 4.5%|mysqld       298M|   0     0 |  25  155    0   23    0
Apr 01 08:21:52 ubuntu dstat.sh[1332]: 01-04 08:21:52| 17   5   0  72   5|2415M  104M  136M 1324M|5711B 1728B|3840k   16M|29.0  88.0 |1554  2594 |3.46 2.73 2.13|3.0 2.0   0|   0     0 |uwsgi                3440 7.0%3712k   0 |uwsgi                3440 3712k   0 7.0%|mysqld       298M|   0     0 |  25  155    0   23    0
Apr 01 08:21:53 ubuntu dstat.sh[1332]: 01-04 08:21:53| 60  21   6   8   5|2432M  110M  136M 1302M|3764B 1944B|  40M 2384k| 326  11.0 |2547  4697 |3.66 2.79 2.15|4.0   0   0|   0     0 |uwsgi                3440  35%  24M   0 |openstack            13097  40M   0 9.0%|mysqld       298M|   0     0 |  25  155    0   23    0
Apr 01 08:21:54 ubuntu dstat.sh[1332]: 01-04 08:21:54| 44  15  25  15   1|2415M  114M  136M 1315M|3664B 1986B|  60k   82M|6.00   112 |2087  4686 |3.66 2.79 2.15|  0 1.0   0|   0     0 |uwsgi                3440  22%  16M   0 |uwsgi                3440   16M   0  22%|mysqld       298M|   0     0 |  25  155    0   23    0
Apr 01 08:21:55 ubuntu dstat.sh[1332]: 01-04 08:21:55|  8   2  46  43   1|2415M  114M  136M 1315M|4597B 1798B| 216k   80M|35.0  94.0 |1149  2170 |3.66 2.79 2.15|  0 1.0 2.0|   0     0 |python               6723 1.0%  89B1799B|python2              1531   41k 495B0.5%|mysqld       298M|   0     0 |  25  155    0   22    0
Apr 01 08:21:56 ubuntu dstat.sh[1332]: 01-04 08:21:56| 22  14  40  23   2|2367M  371M  136M 1108M|4150B 1944B| 636k   26M|74.0  58.0 |1596  3106 |3.66 2.79 2.15|2.0   0  98|   0     0 |mysqld               587  3.5%   0    0 |bash                 3615  300M  46k1.0%|mysqld       298M|   0     0 |  25  147    0   28    0
Apr 01 08:21:57 ubuntu dstat.sh[1332]: 01-04 08:21:57| 12  17  34  35   2|2366M  370M  136M 1109M|3631B 1944B| 992k  620k| 137  27.0 |1737  3519 |3.66 2.79 2.15|1.0 3.0 177|   0     0 |bash                 3615 2.5% 279k  28k|bash                 3615  279k  28k2.5%|mysqld       298M|   0     0 |  25  147    0   27    0
Apr 01 08:21:58 ubuntu dstat.sh[1332]: 01-04 08:21:58|  9   3  16  71   1|2367M  368M  137M 1109M|  10k 1944B| 948k  852k| 122   136 |1556  2621 |3.53 2.78 2.15|  0 1.0 6.0|   0     0 |swift-proxy-ser      2192 1.0%   0    0 |python2              1531   40k 504B0.5%|mysqld       298M|   0     0 |  25  147    0   27    0
Apr 01 08:21:59 ubuntu dstat.sh[1332]: 01-04 08:21:59| 22  24  34  19   3|2366M  365M  138M 1112M|4247B 2106B|3744k  208k| 318  11.0 |2166  4657 |3.53 2.78 2.15|1.0   0 197|   0     0 |systemd-udevd        395  1.5%   0    0 |bash                 3615  937k7927B1.5%|mysqld       298M|   0     0 |  25  147    0   27    0
Apr 01 08:22:00 ubuntu dstat.sh[1332]: 01-04 08:22:00| 23  28  39   8   3|2366M  364M  138M 1113M|4476B 1998B|1064k   60k| 110  3.00 |2173  4678 |3.53 2.78 2.15|2.0   0 323|   0     0 |bash                 3615 4.5%1204k  15k|bash                 3615 1204k  15k4.5%|mysqld       298M|   0     0 |  25  147    0   28    0
Apr 01 08:22:01 ubuntu dstat.sh[1332]: 01-04 08:22:01| 22  36  39   2   2|2367M  364M  138M 1113M|3453B 1944B|  84k   64k|9.00  6.00 |2206  5001 |3.53 2.78 2.15|1.0   0 400|   0     0 |bash                 3615 5.0%1663k  20k|bash                 3615 1663k  20k5.0%|mysqld       298M|   0     0 |  25  147    0   27    0
Apr 01 08:22:02 ubuntu dstat.sh[1332]: 01-04 08:22:02| 28  34  35   3   1|2373M  357M  138M 1114M|4664B 1944B| 484k  440k|27.0  25.0 |2458  6556 |3.53 2.78 2.15|5.0 2.0 382|   0     0 |bash                 3615 3.5%2349k  19k|bash                 3615 2349k  19k3.5%|mysqld       298M|   0     0 |  25  147    0   27    0
Apr 01 08:22:03 ubuntu dstat.sh[1332]: 01-04 08:22:03| 29  19  37  14   1|2366M  363M  138M 1114M|4805B 1944B| 776k   92k| 186  6.00 |2990  7821 |3.89 2.86 2.18|2.0   0  46|   0     0 |systemd              1     23%   0    0 |bash                 3615  233k 698B0.5%|mysqld       298M|   0     0 |  25  147    0   27    0
Apr 01 08:22:04 ubuntu dstat.sh[1332]: 01-04 08:22:04| 33  14  20  33   2|2391M  333M  139M 1118M|6879B 1728B|4336k 8024k| 338  19.0 |2058  3657 |3.89 2.86 2.18|2.0   0 118|   0     0 |uwsgi                14742 11%1497k 179B|uwsgi                147421497k 179B 11%|mysqld       298M|   0     0 |  25  149    0   27    0
